time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_kv_cache_swap.min,time_stats.attn_kv_cache_swap.max,time_stats.attn_kv_cache_swap.mean,time_stats.attn_kv_cache_swap.median,time_stats.attn_kv_cache_swap.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_prefill_kv_cache_prep.min,time_stats.attn_prefill_kv_cache_prep.max,time_stats.attn_prefill_kv_cache_prep.mean,time_stats.attn_prefill_kv_cache_prep.median,time_stats.attn_prefill_kv_cache_prep.std,time_stats.attn_prefill_qkv_reshape.min,time_stats.attn_prefill_qkv_reshape.max,time_stats.attn_prefill_qkv_reshape.mean,time_stats.attn_prefill_qkv_reshape.median,time_stats.attn_prefill_qkv_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill_output_reshape_copy.min,time_stats.attn_prefill_output_reshape_copy.max,time_stats.attn_prefill_output_reshape_copy.mean,time_stats.attn_prefill_output_reshape_copy.median,time_stats.attn_prefill_output_reshape_copy.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0372,0.037,0.00040000000000000034,0.122,0.122,0.122,0.122,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,95,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.037000000000000005,0.037,0.0006324555320336743,0.122,0.123,0.1222,0.122,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,96,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.041,0.041,0.0006324555320336764,0.124,0.125,0.1244,0.124,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,97,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.040400000000000005,0.04,0.000489897948556636,0.125,0.126,0.1256,0.126,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,98,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.041,0.04,0.04,0.0006324555320336764,0.126,0.126,0.126,0.126,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,99,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0398,0.04,0.00040000000000000034,0.127,0.128,0.1278,0.128,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,100,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0392,0.039,0.00040000000000000034,0.128,0.129,0.1282,0.128,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,101,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.13,0.13,0.13,0.13,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,102,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.0412,0.041,0.000748331477354789,0.13,0.131,0.13040000000000002,0.13,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,103,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0398,0.04,0.00040000000000000034,0.132,0.133,0.13240000000000002,0.132,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,104,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0.132,0.133,0.1326,0.133,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,105,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.04340000000000001,0.043000000000000003,0.0004898979485566326,0.134,0.135,0.1346,0.135,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,106,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0.135,0.136,0.13540000000000002,0.135,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,107,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.04360000000000001,0.044,0.0004898979485566326,0.136,0.137,0.1366,0.137,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,108,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.045,0.0436,0.043000000000000003,0.0007999999999999977,0.137,0.138,0.1376,0.138,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,109,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.045,0.044000000000000004,0.044,0.0006324555320336743,0.139,0.14,0.13920000000000002,0.139,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,110,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.0003999999999999976,0.14,0.14100000000000001,0.1406,0.14100000000000001,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,111,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.0003999999999999976,0.14100000000000001,0.14100000000000001,0.14100000000000001,0.14100000000000001,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,112,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.048,0.048,0.0,0.14200000000000002,0.14200000000000002,0.14200000000000002,0.14200000000000002,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,113,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.0472,0.047,0.00040000000000000034,0.14300000000000002,0.14400000000000002,0.14340000000000003,0.14300000000000002,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,114,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.0462,0.046,0.00040000000000000034,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,115,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,0.047,0.047,0.0,0.145,0.146,0.1454,0.145,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,116,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.046599999999999996,0.047,0.000489897948556636,0.146,0.148,0.147,0.147,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,117,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.046,0.045399999999999996,0.045,0.000489897948556636,0.147,0.148,0.1476,0.148,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,118,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.047,0.047,0.0006324555320336764,0.149,0.149,0.149,0.149,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,119,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.046,0.045799999999999993,0.046,0.00040000000000000034,0.15,0.151,0.1502,0.15,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,120,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.053,0.0518,0.052000000000000005,0.0007483314773547866,0.152,0.153,0.1522,0.152,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,121,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0504,0.05,0.000489897948556636,0.153,0.153,0.153,0.153,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,122,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.05,0.0492,0.049,0.00040000000000000034,0.154,0.155,0.15460000000000002,0.155,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,123,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,0.154,0.155,0.1548,0.155,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,124,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.052000000000000005,0.0514,0.051000000000000004,0.000489897948556636,0.156,0.157,0.1562,0.156,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,125,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0506,0.051000000000000004,0.000489897948556636,0.157,0.158,0.15760000000000002,0.158,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,126,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0508,0.051000000000000004,0.00040000000000000034,0.159,0.159,0.159,0.159,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,127,0,64,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0504,0.05,0.000489897948556636,0.16,0.161,0.16060000000000002,0.161,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,128,0,64,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0048000000000000004,0.005,0.00039999999999999996,0.009000000000000001,0.01,0.009400000000000002,0.009000000000000001,0.0004898979485566352,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,1,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.01,0.01,0.01,0.01,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,2,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.01,0.01,0.01,0.01,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,3,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.012,0.012,0.012,0.012,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,4,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.016,0.016,0.016,0.016,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,5,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,6,0,128,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.024,0.024,0.024,0.024,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,7,0,128,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.026000000000000002,0.027,0.0264,0.026000000000000002,0.0004898979485566344,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,8,0,128,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.0004,0.03,0.03,0.03,0.03,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,9,0,128,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.032,0.033,0.0328,0.033,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,10,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.00039999999999999996,0.034,0.034,0.034,0.034,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,11,0,128,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.037,0.037,0.037,0.037,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,12,0,128,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.00039999999999999996,0.039,0.039,0.039,0.039,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,13,0,128,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.0004,0.041,0.042,0.0412,0.041,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,14,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.043000000000000003,0.044,0.04340000000000001,0.043000000000000003,0.0004898979485566326,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,15,0,128,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.045,0.045,0.045,0.045,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,16,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.0082,0.008,0.00040000000000000034,0.048,0.049,0.0484,0.048,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,17,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0076,0.008,0.0004898979485566356,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,18,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.008400000000000001,0.008,0.000489897948556636,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,19,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,20,0,128,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0078,0.008,0.0004,0.057,0.057,0.05700000000000001,0.057,6.938893903907228e-18,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,21,0,128,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.008400000000000001,0.008,0.000489897948556636,0.062,0.062,0.062,0.062,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,22,0,128,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.063,0.064,0.0634,0.063,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,23,0,128,False
0.003,0.004,0.0033999999999999994,0.003,0.0004898979485566357,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.007200000000000001,0.007,0.0004,0.063,0.064,0.0638,0.064,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,24,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.010599999999999998,0.011,0.0004898979485566352,0.067,0.068,0.0674,0.067,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,25,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.069,0.07100000000000001,0.0698,0.07,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,26,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.0098,0.01,0.0003999999999999997,0.07200000000000001,0.073,0.0728,0.073,0.00039999999999999487,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,27,0,128,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009800000000000001,0.01,0.00039999999999999964,0.073,0.074,0.07339999999999999,0.073,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,28,0,128,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009800000000000001,0.01,0.00039999999999999964,0.075,0.077,0.076,0.076,0.0008944271909999167,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,29,0,128,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.0098,0.01,0.0003999999999999997,0.078,0.078,0.078,0.078,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,30,0,128,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009800000000000001,0.01,0.00039999999999999964,0.08,0.081,0.08020000000000001,0.08,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,31,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.081,0.082,0.0816,0.082,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,32,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0128,0.013000000000000001,0.0004000000000000004,0.085,0.08600000000000001,0.0854,0.085,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,33,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0128,0.013000000000000001,0.00040000000000000034,0.088,0.088,0.088,0.088,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,34,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0128,0.013000000000000001,0.0004000000000000004,0.09,0.093,0.091,0.09,0.0012649110640673528,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,35,0,128,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.092,0.092,0.092,0.092,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,36,0,128,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.013000000000000001,0.013000000000000001,0.000632455532033676,0.094,0.095,0.0944,0.094,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,37,0,128,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0126,0.013000000000000001,0.000489897948556636,0.096,0.096,0.096,0.096,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,38,0,128,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0134,0.013000000000000001,0.0004898979485566352,0.099,0.099,0.099,0.099,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,39,0,128,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.1,0.101,0.1004,0.1,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,40,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0166,0.017,0.000489897948556636,0.10300000000000001,0.10400000000000001,0.1034,0.10300000000000001,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,41,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.018000000000000002,0.0172,0.017,0.00040000000000000034,0.106,0.107,0.10640000000000001,0.106,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,42,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.016800000000000002,0.017,0.00040000000000000034,0.11,0.111,0.1106,0.111,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,43,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.0152,0.015,0.00040000000000000034,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,44,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0162,0.016,0.00040000000000000034,0.113,0.114,0.11320000000000001,0.113,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,45,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0166,0.017,0.000489897948556636,0.115,0.115,0.11500000000000002,0.115,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,46,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0166,0.017,0.000489897948556636,0.11800000000000001,0.11800000000000001,0.11800000000000002,0.11800000000000001,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,47,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.017,0.0158,0.016,0.000748331477354789,0.11900000000000001,0.11900000000000001,0.11900000000000002,0.11900000000000001,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,48,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.021,0.0198,0.02,0.000748331477354789,0.122,0.123,0.1226,0.123,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,49,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.019,0.019,0.0,0.124,0.125,0.1248,0.125,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,50,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.02,0.019000000000000003,0.019,0.0006324555320336754,0.126,0.127,0.1268,0.127,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,51,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.128,0.129,0.12840000000000001,0.128,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,52,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.019,0.019,0.0,0.13,0.131,0.1302,0.13,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,53,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.133,0.133,0.133,0.133,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,54,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0196,0.02,0.000489897948556636,0.135,0.136,0.13540000000000002,0.135,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,55,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.137,0.137,0.137,0.137,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,56,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.024,0.022799999999999997,0.023,0.0007483314773547889,0.14100000000000001,0.14200000000000002,0.14120000000000002,0.14100000000000001,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,57,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.023,0.022199999999999998,0.022,0.00040000000000000034,0.14300000000000002,0.14400000000000002,0.14320000000000002,0.14300000000000002,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,58,0,128,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.023399999999999997,0.023,0.000489897948556636,0.145,0.145,0.145,0.145,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,59,0,128,False
